Time	x	y	z
0.4804804805	0.9325666052	0.3609979597	0.0000000000
0.4814814815	0.9304001122	0.3665455376	0.0000000000
0.4824824825	0.9283151477	0.3717942800	0.0000000000
0.4834834835	0.9263169635	0.3767451169	0.0000000000
0.4844844845	0.9244105260	0.3813989768	0.0000000000
0.4854854855	0.9226005138	0.3857567783	0.0000000000
0.4864864865	0.9208913174	0.3898194218	0.0000000000
0.4874874875	0.9192870376	0.3935877825	0.0000000000
0.4884884885	0.9177914849	0.3970627031	0.0000000000
0.4894894895	0.9164081790	0.4002449869	0.0000000000
0.4904904905	0.9151403474	0.4031353923	0.0000000000
0.4914914915	0.9139909259	0.4057346269	0.0000000000
0.4924924925	0.9129625573	0.4080433420	0.0000000000
0.4934934935	0.9120575917	0.4100621287	0.0000000000
0.4944944945	0.9112789064	0.4117918828	0.0000000000
0.4954954955	0.9106263726	0.4132322111	0.0000000000
0.4964964965	0.9101025774	0.4143840002	0.0000000000
0.4974974975	0.9097086964	0.4152475630	0.0000000000
0.4984984985	0.9094456114	0.4158231359	0.0000000000
0.4994994995	0.9093139106	0.4161108774	0.0000000000
0.5005005005	0.9093139106	0.4161108774	0.0000000000
0.5015015015	0.9094455431	0.4158231043	0.0000000000
0.5025025025	0.9097085824	0.4152475106	0.0000000000
0.5035035035	0.9101024178	0.4143839271	0.0000000000
0.5045045045	0.9106261674	0.4132321179	0.0000000000
0.5055055055	0.9112786551	0.4117917704	0.0000000000
0.5065065065	0.9120584116	0.4100624979	0.0000000000
0.5075075075	0.9129625573	0.4080433420	0.0000000000
0.5085085085	0.9139909259	0.4057346269	0.0000000000
0.5095095095	0.9151403474	0.4031353923	0.0000000000
0.5105105105	0.9164081790	0.4002449869	0.0000000000
0.5115115115	0.9177914849	0.3970627031	0.0000000000
0.5125125125	0.9192870376	0.3935877825	0.0000000000
0.5135135135	0.9208913174	0.3898194218	0.0000000000
0.5145145145	0.9226005138	0.3857567783	0.0000000000
0.5155155155	0.9244105260	0.3813989768	0.0000000000
0.5165165165	0.9263169635	0.3767451169	0.0000000000
0.5175175175	0.9283151477	0.3717942800	0.0000000000
0.5185185185	0.9304001122	0.3665455376	0.0000000000
0.5195195195	0.9325666052	0.3609979597	0.0000000000
0.5205205205	0.9348090900	0.3551506234	0.0000000000
0.5215215215	0.9371217475	0.3490026222	0.0000000000
0.5225225225	0.9394984780	0.3425530759	0.0000000000
0.5235235235	0.9419329033	0.3358011401	0.0000000000
0.5245245245	0.9444183694	0.3287460169	0.0000000000
0.5255255255	0.9469479491	0.3213869657	0.0000000000
0.5265265265	0.9495144456	0.3137233138	0.0000000000
0.5275275275	0.9521103955	0.3057544683	0.0000000000
0.5285285285	0.9547280728	0.2974799271	0.0000000000
0.5295295295	0.9573594933	0.2888992915	0.0000000000
0.5305305305	0.9599964189	0.2800122777	0.0000000000
0.5315315315	0.9626303630	0.2708187297	0.0000000000
0.5325325325	0.9652525954	0.2613186313	0.0000000000
0.5335335335	0.9678541491	0.2515121192	0.0000000000
0.5345345345	0.9704258258	0.2413994958	0.0000000000
0.5355355355	0.9729582036	0.2309812420	0.0000000000
0.5365365365	0.9754416436	0.2202580302	0.0000000000
0.5375375375	0.9778662989	0.2092307376	0.0000000000
0.5385385385	0.9802221219	0.1979004591	0.0000000000
0.5395395395	0.9824988745	0.1862685203	0.0000000000
0.5405405405	0.9846861369	0.1743364905	0.0000000000
0.5415415415	0.9867733181	0.1621061958	0.0000000000
0.5425425425	0.9887496670	0.1495797316	0.0000000000
0.5435435435	0.9906042833	0.1367594751	0.0000000000
0.5445445445	0.9923261298	0.1236480979	0.0000000000
0.5455455455	0.9939040452	0.1102485782	0.0000000000
0.5465465465	0.9953267569	0.0965642120	0.0000000000
0.5475475475	0.9965828953	0.0825986253	0.0000000000
0.5485485485	0.9976610079	0.0683557846	0.0000000000
0.5495495495	0.9985495749	0.0538400078	0.0000000000
0.5505505506	0.9992370244	0.0390559746	0.0000000000
0.5515515516	0.9997117488	0.0240087357	0.0000000000
0.5525525526	0.9999621219	0.0087037222	0.0000000000
0.5535535536	0.9999765163	-0.0068532460	0.0000000000
0.5545545546	0.9997433210	-0.0226559521	0.0000000000
0.5555555556	0.9992509606	-0.0386977756	0.0000000000
0.5565565566	0.9984879137	-0.0549716855	0.0000000000
0.5575575576	0.9974427330	-0.0714702347	0.0000000000
0.5585585586	0.9961040648	-0.0881855552	0.0000000000
0.5595595596	0.9944606698	-0.1051093543	0.0000000000
0.5605605606	0.9925014436	-0.1222329109	0.0000000000
0.5615615616	0.9902154383	-0.1395470737	0.0000000000
0.5625625626	0.9875918836	-0.1570422600	0.0000000000
0.5635635636	0.9846202089	-0.1747084553	0.0000000000
0.5645645646	0.9812900649	-0.1925352139	0.0000000000
0.5655655656	0.9775913464	-0.2105116613	0.0000000000
0.5665665666	0.9735142141	-0.2286264966	0.0000000000
0.5675675676	0.9690491176	-0.2468679966	0.0000000000
0.5685685686	0.9641868172	-0.2652240215	0.0000000000
0.5695695696	0.9589184070	-0.2836820204	0.0000000000
0.5705705706	0.9532353370	-0.3022290395	0.0000000000
0.5715715716	0.9471294353	-0.3208517303	0.0000000000
0.5725725726	0.9405929302	-0.3395363600	0.0000000000
0.5735735736	0.9336184721	-0.3582688217	0.0000000000
0.5745745746	0.9261991549	-0.3770346476	0.0000000000
0.5755755756	0.9183285370	-0.3958190220	0.0000000000
0.5765765766	0.9100006620	-0.4146067959	0.0000000000
0.5775775776	0.9012100789	-0.4333825029	0.0000000000
0.5785785786	0.8919518612	-0.4521303765	0.0000000000
0.5795795796	0.8822216265	-0.4708343678	0.0000000000
0.5805805806	0.8720155538	-0.4894781651	0.0000000000
0.5815815816	0.8613304014	-0.5080452142	0.0000000000
0.5825825826	0.8501635234	-0.5265187400	0.0000000000
0.5835835836	0.8385128847	-0.5448817690	0.0000000000
0.5845845846	0.8263770765	-0.5631171526	0.0000000000
0.5855855856	0.8137553289	-0.5812075918	0.0000000000
0.5865865866	0.8006475240	-0.5991356628	0.0000000000
0.5875875876	0.7870542069	-0.6168838427	0.0000000000
0.5885885886	0.7729765959	-0.6344345374	0.0000000000
0.5895895896	0.7584165912	-0.6517701085	0.0000000000
0.5905905906	0.7433767822	-0.6688729026	0.0000000000
0.5915915916	0.7278604539	-0.6857252801	0.0000000000
0.5925925926	0.7118715914	-0.7023096450	0.0000000000
0.5935935936	0.6954148833	-0.7186084749	0.0000000000
0.5945945946	0.6784957231	-0.7346043519	0.0000000000
0.5955955956	0.6611202099	-0.7502799932	0.0000000000
0.5965965966	0.6432951465	-0.7656182825	0.0000000000
0.5975975976	0.6250280371	-0.7806023014	0.0000000000
0.5985985986	0.6063270823	-0.7952153604	0.0000000000
0.5995995996	0.5872011733	-0.8094410306	0.0000000000
0.6006006006	0.5676598843	-0.8232631753	0.0000000000
0.6016016016	0.5477134627	-0.8366659804	0.0000000000
0.6026026026	0.5273728188	-0.8496339860	0.0000000000
0.6036036036	0.5066495126	-0.8621521162	0.0000000000
0.6046046046	0.4855557404	-0.8742057098	0.0000000000
0.6056056056	0.4641043186	-0.8857805493	0.0000000000
0.6066066066	0.4423086665	-0.8968628901	0.0000000000
0.6076076076	0.4201827877	-0.9074394883	0.0000000000
0.6086086086	0.3977412498	-0.9174976285	0.0000000000
0.6096096096	0.3749991628	-0.9270251496	0.0000000000
0.6106106106	0.3519721558	-0.9360104709	0.0000000000
0.6116116116	0.3286763525	-0.9444426162	0.0000000000
0.6126126126	0.3051283458	-0.9523112373	0.0000000000
0.6136136136	0.2813451706	-0.9596066356	0.0000000000
0.6146146146	0.2573442758	-0.9663197834	0.0000000000
0.6156156156	0.2331434947	-0.9724423432	0.0000000000
0.6166166166	0.2087610151	-0.9779666858	0.0000000000
0.6176176176	0.1842153479	-0.9828859067	0.0000000000
0.6186186186	0.1595252952	-0.9871938413	0.0000000000
0.6196196196	0.1347099170	-0.9908850782	0.0000000000
0.6206206206	0.1097884980	-0.9939549717	0.0000000000
0.6216216216	0.0847805131	-0.9963996511	0.0000000000
0.6226226226	0.0597055931	-0.9982160298	0.0000000000
0.6236236236	0.0345834891	-0.9994018122	0.0000000000
0.6246246246	0.0094340372	-0.9999554985	0.0000000000
0.6256256256	-0.0157228772	-0.9998763879	0.0000000000
0.6266266266	-0.0408673550	-0.9991645807	0.0000000000
0.6276276276	-0.0659795200	-0.9978209774	0.0000000000
0.6286286286	-0.0910395537	-0.9958472773	0.0000000000
0.6296296296	-0.1160277320	-0.9932459743	0.0000000000
0.6306306306	-0.1409244598	-0.9900203516	0.0000000000
0.6316316316	-0.1657103064	-0.9861744746	0.0000000000
0.6326326326	-0.1903660401	-0.9817131815	0.0000000000
0.6336336336	-0.2148726622	-0.9766420731	0.0000000000
0.6346346346	-0.2392114405	-0.9709675004	0.0000000000
0.6356356356	-0.2633639418	-0.9646965503	0.0000000000
0.6366366366	-0.2873120641	-0.9578370309	0.0000000000
0.6376376376	-0.3110380673	-0.9503974541	0.0000000000
0.6386386386	-0.3345246034	-0.9423870170	0.0000000000
0.6396396396	-0.3577547453	-0.9338155825	0.0000000000
0.6406406406	-0.3807120151	-0.9246936582	0.0000000000
0.6416416416	-0.4033804101	-0.9150323736	0.0000000000
0.6426426426	-0.4257444290	-0.9048434567	0.0000000000
0.6436436436	-0.4477890951	-0.8941392097	0.0000000000
0.6446446446	-0.4694999800	-0.8829324826	0.0000000000
0.6456456456	-0.4908632243	-0.8712366470	0.0000000000
0.6466466466	-0.5118655575	-0.8590655685	0.0000000000
0.6476476476	-0.5324943169	-0.8464335783	0.0000000000
0.6486486486	-0.5527374639	-0.8333554440	0.0000000000
0.6496496496	-0.5725835995	-0.8198463402	0.0000000000
0.6506506507	-0.5920219781	-0.8059218184	0.0000000000
0.6516516517	-0.6110425195	-0.7915977762	0.0000000000
0.6526526527	-0.6296358197	-0.7768904264	0.0000000000
0.6536536537	-0.6477931593	-0.7618162658	0.0000000000
0.6546546547	-0.6655065113	-0.7463920440	0.0000000000
0.6556556557	-0.6827685466	-0.7306347321	0.0000000000
0.6566566567	-0.6995726380	-0.7145614908	0.0000000000
0.6576576577	-0.7159128628	-0.6981896397	0.0000000000
0.6586586587	-0.7317840037	-0.6815366255	0.0000000000
0.6596596597	-0.7471815484	-0.6646199920	0.0000000000
0.6606606607	-0.7621016870	-0.6474573489	0.0000000000
0.6616616617	-0.7765413091	-0.6300663420	0.0000000000
0.6626626627	-0.7904979979	-0.6124646237	0.0000000000
0.6636636637	-0.8039700247	-0.5946698238	0.0000000000
0.6646646647	-0.8169563403	-0.5766995214	0.0000000000
0.6656656657	-0.8294565663	-0.5585712171	0.0000000000
0.6666666667	-0.8414709848	-0.5403023058	0.0000000000
0.6676676677	-0.8530005265	-0.5219100514	0.0000000000
0.6686686687	-0.8640467583	-0.5034115608	0.0000000000
0.6696696697	-0.8746118691	-0.4848237602	0.0000000000
0.6706706707	-0.8846986555	-0.4661633716	0.0000000000
0.6716716717	-0.8943105055	-0.4474468905	0.0000000000
0.6726726727	-0.9034513821	-0.4286905646	0.0000000000
0.6736736737	-0.9121258055	-0.4099103742	0.0000000000
0.6746746747	-0.9203388351	-0.3911220123	0.0000000000
0.6756756757	-0.9280960502	-0.3723408676	0.0000000000
0.6766766767	-0.9354035302	-0.3535820071	0.0000000000
0.6776776777	-0.9422678349	-0.3348601609	0.0000000000
0.6786786787	-0.9486959832	-0.3161897079	0.0000000000
0.6796796797	-0.9546954324	-0.2975846623	0.0000000000
0.6806806807	-0.9602740562	-0.2790586621	0.0000000000
0.6816816817	-0.9654401231	-0.2606249579	0.0000000000
0.6826826827	-0.9702022742	-0.2422964036	0.0000000000
0.6836836837	-0.9745695009	-0.2240854478	0.0000000000
0.6846846847	-0.9785511227	-0.2060041269	0.0000000000
0.6856856857	-0.9821567644	-0.1880640588	0.0000000000
0.6866866867	-0.9853963338	-0.1702764382	0.0000000000
0.6876876877	-0.9882799992	-0.1526520328	0.0000000000
0.6886886887	-0.9908181674	-0.1352011803	0.0000000000
0.6896896897	-0.9930214609	-0.1179337875	0.0000000000
0.6906906907	-0.9949006964	-0.1008593292	0.0000000000
0.6916916917	-0.9964668631	-0.0839868490	0.0000000000
0.6926926927	-0.9977311009	-0.0673249604	0.0000000000
0.6936936937	-0.9987046797	-0.0508818500	0.0000000000
0.6946946947	-0.9993989786	-0.0346652799	0.0000000000
0.6956956957	-0.9998254651	-0.0186825927	0.0000000000
0.6966966967	-0.9999956761	-0.0029407163	0.0000000000
0.6976976977	-0.9999211976	0.0125538304	0.0000000000
0.6986986987	-0.9996136463	0.0277949306	0.0000000000
0.6996996997	-0.9990846511	0.0427768622	0.0000000000
0.7007007007	-0.9983458352	0.0574942902	0.0000000000
0.7017017017	-0.9974087987	0.0719422573	0.0000000000
0.7027027027	-0.9962851019	0.0861161754	0.0000000000
0.7037037037	-0.9949862496	0.1000118154	0.0000000000
0.7047047047	-0.9935236746	0.1136252968	0.0000000000
0.7057057057	-0.9919087237	0.1269530773	0.0000000000
0.7067067067	-0.9901526430	0.1399919413	0.0000000000
0.7077077077	-0.9882665639	0.1527389885	0.0000000000
0.7087087087	-0.9862614907	0.1651916220	0.0000000000
0.7097097097	-0.9841482873	0.1773475362	0.0000000000
0.7107107107	-0.9819376660	0.1892047041	0.0000000000
0.7117117117	-0.9796401759	0.2007613653	0.0000000000
0.7127127127	-0.9772661923	0.2120160123	0.0000000000
0.7137137137	-0.9748259066	0.2229673786	0.0000000000
0.7147147147	-0.9723293169	0.2336144249	0.0000000000
0.7157157157	-0.9697862191	0.2439563265	0.0000000000
0.7167167167	-0.9672061984	0.2539924599	0.0000000000
0.7177177177	-0.9645986217	0.2637223902	0.0000000000
0.7187187187	-0.9619726298	0.2731458577	0.0000000000
0.7197197197	-0.9593371313	0.2822627649	0.0000000000
0.7207207207	-0.9567007960	0.2910731643	0.0000000000
0.7217217217	-0.9540720488	0.2995772450	0.0000000000
0.7227227227	-0.9514590648	0.3077753207	0.0000000000
0.7237237237	-0.9488697642	0.3156678170	0.0000000000
0.7247247247	-0.9463118075	0.3232552598	0.0000000000
0.7257257257	-0.9437925920	0.3305382631	0.0000000000
0.7267267267	-0.9413192473	0.3375175176	0.0000000000
0.7277277277	-0.9388986326	0.3441937792	0.0000000000
0.7287287287	-0.9365373333	0.3505678585	0.0000000000
0.7297297297	-0.9342416580	0.3566406098	0.0000000000
0.7307307307	-0.9320176366	0.3624129207	0.0000000000
0.7317317317	-0.9298710178	0.3678857028	0.0000000000
0.7327327327	-0.9278072671	0.3730598815	0.0000000000
0.7337337337	-0.9258315652	0.3779363874	0.0000000000
0.7347347347	-0.9239488066	0.3825161471	0.0000000000
0.7357357357	-0.9221635981	0.3868000755	0.0000000000
0.7367367367	-0.9204802577	0.3907890675	0.0000000000
0.7377377377	-0.9189028138	0.3944839906	0.0000000000
0.7387387387	-0.9174350043	0.3978856783	0.0000000000
0.7397397397	-0.9160802757	0.4009949233	0.0000000000
0.7407407407	-0.9148417828	0.4038124718	0.0000000000
0.7417417417	-0.9137223882	0.4063390177	0.0000000000
0.7427427427	-0.9127246615	0.4085751978	0.0000000000
0.7437437437	-0.9118508795	0.4105215872	0.0000000000
0.7447447447	-0.9111037796	0.4121790350	0.0000000000
0.7457457457	-0.9104833040	0.4135471952	0.0000000000
0.7467467467	-0.9099918885	0.4146269013	0.0000000000
0.7477477477	-0.9096306353	0.4154184476	0.0000000000
0.7487487487	-0.9094003526	0.4159220509	0.0000000000
0.7497497497	-0.9093015551	0.4161378501	0.0000000000
0.7507507508	-0.9093344632	0.4160659047	0.0000000000
0.7517517518	-0.9094990035	0.4157061950	0.0000000000
0.7527527528	-0.9097948084	0.4150586217	0.0000000000
0.7537537538	-0.9102212164	0.4141230071	0.0000000000
0.7547547548	-0.9107772721	0.4128990956	0.0000000000
0.7557557558	-0.9114617263	0.4113865560	0.0000000000
0.7567567568	-0.9122730358	0.4095849834	0.0000000000
0.7577577578	-0.9132081672	0.4074933661	0.0000000000
0.7587587588	-0.9142670308	0.4051120789	0.0000000000
0.7597597598	-0.9154463140	0.4024401150	0.0000000000
0.7607607608	-0.9167433008	0.3994768083	0.0000000000
0.7617617618	-0.9181549825	0.3962214383	0.0000000000
0.7627627628	-0.9196780582	0.3926732347	0.0000000000
0.7637637638	-0.9213089358	0.3888313836	0.0000000000
0.7647647648	-0.9230437319	0.3846950338	0.0000000000
0.7657657658	-0.9248782733	0.3802633030	0.0000000000
0.7667667668	-0.9268080974	0.3755352854	0.0000000000
0.7677677678	-0.9288284534	0.3705100594	0.0000000000
0.7687687688	-0.9309343036	0.3651866952	0.0000000000
0.7697697698	-0.9331203246	0.3595642637	0.0000000000
0.7707707708	-0.9353809092	0.3536418453	0.0000000000
0.7717717718	-0.9377101677	0.3474185392	0.0000000000
0.7727727728	-0.9401019307	0.3408934730	0.0000000000
0.7737737738	-0.9425497507	0.3340658131	0.0000000000
0.7747747748	-0.9450469052	0.3269347749	0.0000000000
0.7757757758	-0.9475863993	0.3194996337	0.0000000000
0.7767767768	-0.9501609691	0.3117597356	0.0000000000
0.7777777778	-0.9527630854	0.3037145094	0.0000000000
0.7787787788	-0.9553849570	0.2953634777	0.0000000000
0.7797797798	-0.9580185359	0.2867062694	0.0000000000
0.7807807808	-0.9606555214	0.2777426314	0.0000000000
0.7817817818	-0.9632873653	0.2684724415	0.0000000000
0.7827827828	-0.9659052779	0.2588957207	0.0000000000
0.7837837838	-0.9685002335	0.2490126457	0.0000000000
0.7847847848	-0.9710629774	0.2388235623	0.0000000000
0.7857857858	-0.9735840326	0.2283289982	0.0000000000
0.7867867868	-0.9760537076	0.2175296757	0.0000000000
0.7877877878	-0.9784621044	0.2064265252	0.0000000000
0.7887887888	-0.9807991269	0.1950206980	0.0000000000
0.7897897898	-0.9830544906	0.1833135795	0.0000000000
0.7907907908	-0.9852177321	0.1713068021	0.0000000000
0.7917917918	-0.9872782192	0.1590022577	0.0000000000
0.7927927928	-0.9892251624	0.1464021112	0.0000000000
0.7937937938	-0.9910476260	0.1335088123	0.0000000000
0.7947947948	-0.9927345407	0.1203251081	0.0000000000
0.7957957958	-0.9942747160	0.1068540551	0.0000000000
0.7967967968	-0.9956568538	0.0930990307	0.0000000000
0.7977977978	-0.9968695623	0.0790637451	0.0000000000
0.7987987988	-0.9979013708	0.0647522516	0.0000000000
0.7997997998	-0.9987407450	0.0501689577	0.0000000000
0.8008008008	-0.9993761024	0.0353186349	0.0000000000
0.8018018018	-0.9997958293	0.0202064281	0.0000000000
0.8028028028	-0.9999882975	0.0048378649	0.0000000000
0.8038038038	-0.9999418819	-0.0107811362	0.0000000000
0.8048048048	-0.9996449787	-0.0266442583	0.0000000000
0.8058058058	-0.9990860243	-0.0427447787	0.0000000000
0.8068068068	-0.9982535138	-0.0590755629	0.0000000000
0.8078078078	-0.9971360215	-0.0756290591	0.0000000000
0.8088088088	-0.9957222204	-0.0923972934	0.0000000000
0.8098098098	-0.9940009029	-0.1093718663	0.0000000000
0.8108108108	-0.9919610017	-0.1265439492	0.0000000000
0.8118118118	-0.9895916114	-0.1439042831	0.0000000000
0.8128128128	-0.9868820094	-0.1614431774	0.0000000000
0.8138138138	-0.9838216784	-0.1791505096	0.0000000000
0.8148148148	-0.9804003282	-0.1970157266	0.0000000000
0.8158158158	-0.9766079178	-0.2150278470	0.0000000000
0.8168168168	-0.9724346780	-0.2331754639	0.0000000000
0.8178178178	-0.9678711341	-0.2514467494	0.0000000000
0.8188188188	-0.9629081277	-0.2698294603	0.0000000000
0.8198198198	-0.9575368397	-0.2883109442	0.0000000000
0.8208208208	-0.9517488126	-0.3068781479	0.0000000000
0.8218218218	-0.9455359725	-0.3255176257	0.0000000000
0.8228228228	-0.9388906513	-0.3442155502	0.0000000000
0.8238238238	-0.9318056081	-0.3629577231	0.0000000000
0.8248248248	-0.9242740510	-0.3817295885	0.0000000000
0.8258258258	-0.9162896578	-0.4005162456	0.0000000000
0.8268268268	-0.9078465966	-0.4193024648	0.0000000000
0.8278278278	-0.8989395458	-0.4380727029	0.0000000000
0.8288288288	-0.8895637131	-0.4568111211	0.0000000000
0.8298298298	-0.8797148547	-0.4755016029	0.0000000000
0.8308308308	-0.8693892930	-0.4941277741	0.0000000000
0.8318318318	-0.8585839337	-0.5126730232	0.0000000000
0.8328328328	-0.8472962821	-0.5311205234	0.0000000000
0.8338338338	-0.8355244584	-0.5494532550	0.0000000000
0.8348348348	-0.8232672122	-0.5676540296	0.0000000000
0.8358358358	-0.8105239356	-0.5857055146	0.0000000000
0.8368368368	-0.7972946754	-0.6035902588	0.0000000000
0.8378378378	-0.7835801442	-0.6212907191	0.0000000000
0.8388388388	-0.7693817298	-0.6387892875	0.0000000000
0.8398398398	-0.7547015042	-0.6560683193	0.0000000000
0.8408408408	-0.7395422301	-0.6731101618	0.0000000000
0.8418418418	-0.7239073672	-0.6898971834	0.0000000000
0.8428428428	-0.7078010762	-0.7064118037	0.0000000000
0.8438438438	-0.6912282219	-0.7226365236	0.0000000000
0.8448448448	-0.6741943742	-0.7385539559	0.0000000000
0.8458458458	-0.6567058082	-0.7541468567	0.0000000000
0.8468468468	-0.6387695025	-0.7693981562	0.0000000000
0.8478478478	-0.6203931358	-0.7842909900	0.0000000000
0.8488488488	-0.6015850821	-0.7988087312	0.0000000000
0.8498498498	-0.5823544041	-0.8129350208	0.0000000000
0.8508508509	-0.5627108451	-0.8266537998	0.0000000000
0.8518518519	-0.5426648195	-0.8399493399	0.0000000000
0.8528528529	-0.5222274011	-0.8528062743	0.0000000000
0.8538538539	-0.5014103106	-0.8652096280	0.0000000000
0.8548548549	-0.4802259006	-0.8771448480	0.0000000000
0.8558558559	-0.4586871399	-0.8885978323	0.0000000000
0.8568568569	-0.4368075959	-0.8995549589	0.0000000000
0.8578578579	-0.4146014151	-0.9100031135	0.0000000000
0.8588588589	-0.3920833027	-0.9199297167	0.0000000000
0.8598598599	-0.3692685007	-0.9293227504	0.0000000000
0.8608608609	-0.3461727642	-0.9381707826	0.0000000000
0.8618618619	-0.3228123368	-0.9464629920	0.0000000000
0.8628628629	-0.2992039243	-0.9541891907	0.0000000000
0.8638638639	-0.2753646679	-0.9613398461	0.0000000000
0.8648648649	-0.2513121152	-0.9679061012	0.0000000000
0.8658658659	-0.2270641912	-0.9738797940	0.0000000000
0.8668668669	-0.2026391674	-0.9792534748	0.0000000000
0.8678678679	-0.1780556305	-0.9840204228	0.0000000000
0.8688688689	-0.1533324502	-0.9881746605	0.0000000000
0.8698698699	-0.1284887458	-0.9917109671	0.0000000000
0.8708708709	-0.1035438529	-0.9946248894	0.0000000000
0.8718718719	-0.0785172885	-0.9969127522	0.0000000000
0.8728728729	-0.0534287169	-0.9985716660	0.0000000000
0.8738738739	-0.0282979138	-0.9995995339	0.0000000000
0.8748748749	-0.0031447309	-0.9999950553	0.0000000000
0.8758758759	0.0220109396	-0.9997577299	0.0000000000
0.8768768769	0.0471492010	-0.9988878580	0.0000000000
0.8778778779	0.0722501881	-0.9973865401	0.0000000000
0.8788788789	0.0972941027	-0.9952556745	0.0000000000
0.8798798799	0.1222612495	-0.9924979531	0.0000000000
0.8808808809	0.1471320714	-0.9891168554	0.0000000000
0.8818818819	0.1718871843	-0.9851166408	0.0000000000
0.8828828829	0.1965074114	-0.9805023393	0.0000000000
0.8838838839	0.2209738175	-0.9752797404	0.0000000000
0.8848848849	0.2452677423	-0.9694553804	0.0000000000
0.8858858859	0.2693708323	-0.9630365282	0.0000000000
0.8868868869	0.2932650732	-0.9560311694	0.0000000000
0.8878878879	0.3169328200	-0.9484479889	0.0000000000
0.8888888889	0.3403568274	-0.9402963523	0.0000000000
0.8898898899	0.3635202780	-0.9315862856	0.0000000000
0.8908908909	0.3864068101	-0.9223284540	0.0000000000
0.8918918919	0.4090005443	-0.9125341390	0.0000000000
0.8928928929	0.4312861080	-0.9022152144	0.0000000000
0.8938938939	0.4532486596	-0.8913841218	0.0000000000
0.8948948949	0.4748739110	-0.8800538442	0.0000000000
0.8958958959	0.4961481482	-0.8682378793	0.0000000000
0.8968968969	0.5170582510	-0.8559502118	0.0000000000
0.8978978979	0.5375917112	-0.8432052847	0.0000000000
0.8988988989	0.5577366487	-0.8300179702	0.0000000000
0.8998998999	0.5774818266	-0.8164035399	0.0000000000
0.9009009009	0.5968166647	-0.8023776348	0.0000000000
0.9019019019	0.6157312508	-0.7879562341	0.0000000000
0.9029029029	0.6342163513	-0.7731556246	0.0000000000
0.9039039039	0.6522634194	-0.7579923692	0.0000000000
0.9049049049	0.6698646020	-0.7424832760	0.0000000000
0.9059059059	0.6870127451	-0.7266453662	0.0000000000
0.9069069069	0.7037013975	-0.7104958432	0.0000000000
0.9079079079	0.7199248129	-0.6940520613	0.0000000000
0.9089089089	0.7356779503	-0.6773314945	0.0000000000
0.9099099099	0.7509564733	-0.6603517058	0.0000000000
0.9109109109	0.7657567472	-0.6431303166	0.0000000000
0.9119119119	0.7800758355	-0.6256849774	0.0000000000
0.9129129129	0.7939114943	-0.6080333374	0.0000000000
0.9139139139	0.8072621652	-0.5901930165	0.0000000000
0.9149149149	0.8201269679	-0.5721815766	0.0000000000
0.9159159159	0.8325056901	-0.5540164944	0.0000000000
0.9169169169	0.8443987770	-0.5357151346	0.0000000000
0.9179179179	0.8558073198	-0.5172947240	0.0000000000
0.9189189189	0.8667330421	-0.4987723266	0.0000000000
0.9199199199	0.8771782863	-0.4801648198	0.0000000000
0.9209209209	0.8871459982	-0.4614888710	0.0000000000
0.9219219219	0.8966397112	-0.4427609155	0.0000000000
0.9229229229	0.9056635294	-0.4239971363	0.0000000000
0.9239239239	0.9142221094	-0.4052134434	0.0000000000
0.9249249249	0.9223206424	-0.3864254554	0.0000000000
0.9259259259	0.9299648347	-0.3676484821	0.0000000000
0.9269269269	0.9371608876	-0.3488975077	0.0000000000
0.9279279279	0.9439154777	-0.3301871758	0.0000000000
0.9289289289	0.9502357355	-0.3115317753	0.0000000000
0.9299299299	0.9561292244	-0.2929452275	0.0000000000
0.9309309309	0.9616039188	-0.2744410744	0.0000000000
0.9319319319	0.9666681826	-0.2560324683	0.0000000000
0.9329329329	0.9713307464	-0.2377321625	0.0000000000
0.9339339339	0.9756006859	-0.2195525033	0.0000000000
0.9349349349	0.9794873989	-0.2015054229	0.0000000000
0.9359359359	0.9830005831	-0.1836024338	0.0000000000
0.9369369369	0.9861502135	-0.1658546243	0.0000000000
0.9379379379	0.9889465203	-0.1482726547	0.0000000000
0.9389389389	0.9913999659	-0.1308667553	0.0000000000
0.9399399399	0.9935212237	-0.1136467247	0.0000000000
0.9409409409	0.9953211556	-0.0966219299	0.0000000000
0.9419419419	0.9968107902	-0.0798013068	0.0000000000
0.9429429429	0.9980013021	-0.0631933620	0.0000000000
0.9439439439	0.9989039904	-0.0468061754	0.0000000000
0.9449449449	0.9995302580	-0.0306474039	0.0000000000
0.9459459459	0.9998915919	-0.0147242861	0.0000000000
0.9469469469	0.9999995427	0.0009563533	0.0000000000
0.9479479479	0.9998657062	0.0163880963	0.0000000000
0.9489489489	0.9995017036	0.0315649255	0.0000000000
0.9499499499	0.9989191642	0.0464812164	0.0000000000
0.9509509510	0.9981297069	0.0611317293	0.0000000000
0.9519519520	0.9971449234	0.0755116001	0.0000000000
0.9529529530	0.9959763618	0.0896163314	0.0000000000
0.9539539540	0.9946355100	0.1034417821	0.0000000000
0.9549549550	0.9931337810	0.1169841575	0.0000000000
0.9559559560	0.9914824976	0.1302399978	0.0000000000
0.9569569570	0.9896928785	0.1432061674	0.0000000000
0.9579579580	0.9877760245	0.1558798431	0.0000000000
0.9589589590	0.9857429059	0.1682585018	0.0000000000
0.9599599600	0.9836043500	0.1803399088	0.0000000000
