Time	x	y	z
0.6966966967	-1.000	-0.003	0.000
0.6976976977	-1.000	0.013	0.000
0.6986986987	-1.000	0.028	0.000
0.6996996997	-0.999	0.043	0.000
0.7007007007	-0.998	0.057	0.000
0.7017017017	-0.997	0.072	0.000
0.7027027027	-0.996	0.086	0.000
0.7037037037	-0.995	0.100	0.000
0.7047047047	-0.994	0.114	0.000
0.7057057057	-0.992	0.127	0.000
0.7067067067	-0.990	0.140	0.000
0.7077077077	-0.988	0.153	0.000
0.7087087087	-0.986	0.165	0.000
0.7097097097	-0.984	0.177	0.000
0.7107107107	-0.982	0.189	0.000
0.7117117117	-0.980	0.201	0.000
0.7127127127	-0.977	0.212	0.000
0.7137137137	-0.975	0.223	0.000
0.7147147147	-0.972	0.234	0.000
0.7157157157	-0.970	0.244	0.000
0.7167167167	-0.967	0.254	0.000
0.7177177177	-0.965	0.264	0.000
0.7187187187	-0.962	0.273	0.000
0.7197197197	-0.959	0.282	0.000
0.7207207207	-0.957	0.291	0.000
0.7217217217	-0.954	0.300	0.000
0.7227227227	-0.951	0.308	0.000
0.7237237237	-0.949	0.316	0.000
0.7247247247	-0.946	0.323	0.000
0.7257257257	-0.944	0.331	0.000
0.7267267267	-0.941	0.338	0.000
0.7277277277	-0.939	0.344	0.000
0.7287287287	-0.937	0.351	0.000
0.7297297297	-0.934	0.357	0.000
0.7307307307	-0.932	0.362	0.000
0.7317317317	-0.930	0.368	0.000
0.7327327327	-0.928	0.373	0.000
0.7337337337	-0.926	0.378	0.000
0.7347347347	-0.924	0.383	0.000
0.7357357357	-0.922	0.387	0.000
0.7367367367	-0.920	0.391	0.000
0.7377377377	-0.919	0.394	0.000
0.7387387387	-0.917	0.398	0.000
0.7397397397	-0.916	0.401	0.000
0.7407407407	-0.915	0.404	0.000
0.7417417417	-0.914	0.406	0.000
0.7427427427	-0.913	0.409	0.000
0.7437437437	-0.912	0.411	0.000
0.7447447447	-0.911	0.412	0.000
0.7457457457	-0.910	0.414	0.000
0.7467467467	-0.910	0.415	0.000
0.7477477477	-0.910	0.415	0.000
0.7487487487	-0.909	0.416	0.000
0.7497497497	-0.909	0.416	0.000
0.7507507508	-0.909	0.416	0.000
0.7517517518	-0.909	0.416	0.000
0.7527527528	-0.910	0.415	0.000
0.7537537538	-0.910	0.414	0.000
0.7547547548	-0.911	0.413	0.000
0.7557557558	-0.911	0.411	0.000
0.7567567568	-0.912	0.410	0.000
0.7577577578	-0.913	0.407	0.000
0.7587587588	-0.914	0.405	0.000
0.7597597598	-0.915	0.402	0.000
0.7607607608	-0.917	0.399	0.000
0.7617617618	-0.918	0.396	0.000
0.7627627628	-0.920	0.393	0.000
0.7637637638	-0.921	0.389	0.000
0.7647647648	-0.923	0.385	0.000
0.7657657658	-0.925	0.380	0.000
0.7667667668	-0.927	0.376	0.000
0.7677677678	-0.929	0.371	0.000
0.7687687688	-0.931	0.365	0.000
0.7697697698	-0.933	0.360	0.000
0.7707707708	-0.935	0.354	0.000
0.7717717718	-0.938	0.347	0.000
0.7727727728	-0.940	0.341	0.000
0.7737737738	-0.943	0.334	0.000
0.7747747748	-0.945	0.327	0.000
0.7757757758	-0.948	0.319	0.000
0.7767767768	-0.950	0.312	0.000
0.7777777778	-0.953	0.304	0.000
0.7787787788	-0.955	0.295	0.000
0.7797797798	-0.958	0.287	0.000
0.7807807808	-0.961	0.278	0.000
0.7817817818	-0.963	0.268	0.000
0.7827827828	-0.966	0.259	0.000
0.7837837838	-0.969	0.249	0.000
0.7847847848	-0.971	0.239	0.000
0.7857857858	-0.974	0.228	0.000
0.7867867868	-0.976	0.218	0.000
0.7877877878	-0.978	0.206	0.000
0.7887887888	-0.981	0.195	0.000
0.7897897898	-0.983	0.183	0.000
0.7907907908	-0.985	0.171	0.000
0.7917917918	-0.987	0.159	0.000
0.7927927928	-0.989	0.146	0.000
0.7937937938	-0.991	0.134	0.000
0.7947947948	-0.993	0.120	0.000
0.7957957958	-0.994	0.107	0.000
0.7967967968	-0.996	0.093	0.000
0.7977977978	-0.997	0.079	0.000
0.7987987988	-0.998	0.065	0.000
0.7997997998	-0.999	0.050	0.000
0.8008008008	-0.999	0.035	0.000
0.8018018018	-1.000	0.020	0.000
0.8028028028	-1.000	0.005	0.000
0.8038038038	-1.000	-0.011	0.000
0.8048048048	-1.000	-0.027	0.000
0.8058058058	-0.999	-0.043	0.000
0.8068068068	-0.998	-0.059	0.000
0.8078078078	-0.997	-0.076	0.000
0.8088088088	-0.996	-0.092	0.000
0.8098098098	-0.994	-0.109	0.000
0.8108108108	-0.992	-0.127	0.000
0.8118118118	-0.990	-0.144	0.000
0.8128128128	-0.987	-0.161	0.000
0.8138138138	-0.984	-0.179	0.000
0.8148148148	-0.980	-0.197	0.000
0.8158158158	-0.977	-0.215	0.000
0.8168168168	-0.972	-0.233	0.000
0.8178178178	-0.968	-0.251	0.000
0.8188188188	-0.963	-0.270	0.000
0.8198198198	-0.958	-0.288	0.000
0.8208208208	-0.952	-0.307	0.000
0.8218218218	-0.946	-0.326	0.000
0.8228228228	-0.939	-0.344	0.000
0.8238238238	-0.932	-0.363	0.000
0.8248248248	-0.924	-0.382	0.000
0.8258258258	-0.916	-0.401	0.000
0.8268268268	-0.908	-0.419	0.000
0.8278278278	-0.899	-0.438	0.000
0.8288288288	-0.890	-0.457	0.000
0.8298298298	-0.880	-0.476	0.000
0.8308308308	-0.869	-0.494	0.000
0.8318318318	-0.859	-0.513	0.000
0.8328328328	-0.847	-0.531	0.000
0.8338338338	-0.836	-0.549	0.000
0.8348348348	-0.823	-0.568	0.000
0.8358358358	-0.811	-0.586	0.000
0.8368368368	-0.797	-0.604	0.000
0.8378378378	-0.784	-0.621	0.000
0.8388388388	-0.769	-0.639	0.000
0.8398398398	-0.755	-0.656	0.000
0.8408408408	-0.740	-0.673	0.000
0.8418418418	-0.724	-0.690	0.000
0.8428428428	-0.708	-0.706	0.000
0.8438438438	-0.691	-0.723	0.000
0.8448448448	-0.674	-0.739	0.000
0.8458458458	-0.657	-0.754	0.000
0.8468468468	-0.639	-0.769	0.000
0.8478478478	-0.620	-0.784	0.000
0.8488488488	-0.602	-0.799	0.000
0.8498498498	-0.582	-0.813	0.000
0.8508508509	-0.563	-0.827	0.000
0.8518518519	-0.543	-0.840	0.000
0.8528528529	-0.522	-0.853	0.000
0.8538538539	-0.501	-0.865	0.000
0.8548548549	-0.480	-0.877	0.000
0.8558558559	-0.459	-0.889	0.000
0.8568568569	-0.437	-0.900	0.000
0.8578578579	-0.415	-0.910	0.000
0.8588588589	-0.392	-0.920	0.000
0.8598598599	-0.369	-0.929	0.000
0.8608608609	-0.346	-0.938	0.000
0.8618618619	-0.323	-0.946	0.000
0.8628628629	-0.299	-0.954	0.000
0.8638638639	-0.275	-0.961	0.000
0.8648648649	-0.251	-0.968	0.000
0.8658658659	-0.227	-0.974	0.000
0.8668668669	-0.203	-0.979	0.000
0.8678678679	-0.178	-0.984	0.000
0.8688688689	-0.153	-0.988	0.000
0.8698698699	-0.128	-0.992	0.000
0.8708708709	-0.104	-0.995	0.000
0.8718718719	-0.079	-0.997	0.000
0.8728728729	-0.053	-0.999	0.000
0.8738738739	-0.028	-1.000	0.000
0.8748748749	-0.003	-1.000	0.000
0.8758758759	0.022	-1.000	0.000
0.8768768769	0.047	-0.999	0.000
0.8778778779	0.072	-0.997	0.000
0.8788788789	0.097	-0.995	0.000
0.8798798799	0.122	-0.992	0.000
0.8808808809	0.147	-0.989	0.000
0.8818818819	0.172	-0.985	0.000
0.8828828829	0.197	-0.981	0.000
0.8838838839	0.221	-0.975	0.000
0.8848848849	0.245	-0.969	0.000
0.8858858859	0.269	-0.963	0.000
0.8868868869	0.293	-0.956	0.000
0.8878878879	0.317	-0.948	0.000
0.8888888889	0.340	-0.940	0.000
0.8898898899	0.364	-0.932	0.000
0.8908908909	0.386	-0.922	0.000
0.8918918919	0.409	-0.913	0.000
0.8928928929	0.431	-0.902	0.000
0.8938938939	0.453	-0.891	0.000
0.8948948949	0.475	-0.880	0.000
0.8958958959	0.496	-0.868	0.000
0.8968968969	0.517	-0.856	0.000
0.8978978979	0.538	-0.843	0.000
0.8988988989	0.558	-0.830	0.000
0.8998998999	0.577	-0.816	0.000
0.9009009009	0.597	-0.802	0.000
0.9019019019	0.616	-0.788	0.000
0.9029029029	0.634	-0.773	0.000
0.9039039039	0.652	-0.758	0.000
0.9049049049	0.670	-0.742	0.000
0.9059059059	0.687	-0.727	0.000
0.9069069069	0.704	-0.710	0.000
0.9079079079	0.720	-0.694	0.000
0.9089089089	0.736	-0.677	0.000
0.9099099099	0.751	-0.660	0.000
0.9109109109	0.766	-0.643	0.000
0.9119119119	0.780	-0.626	0.000
0.9129129129	0.794	-0.608	0.000
0.9139139139	0.807	-0.590	0.000
0.9149149149	0.820	-0.572	0.000
0.9159159159	0.833	-0.554	0.000
0.9169169169	0.844	-0.536	0.000
0.9179179179	0.856	-0.517	0.000
0.9189189189	0.867	-0.499	0.000
0.9199199199	0.877	-0.480	0.000
0.9209209209	0.887	-0.461	0.000
0.9219219219	0.897	-0.443	0.000
0.9229229229	0.906	-0.424	0.000
0.9239239239	0.914	-0.405	0.000
0.9249249249	0.922	-0.386	0.000
0.9259259259	0.930	-0.368	0.000
0.9269269269	0.937	-0.349	0.000
0.9279279279	0.944	-0.330	0.000
0.9289289289	0.950	-0.312	0.000
0.9299299299	0.956	-0.293	0.000
0.9309309309	0.962	-0.274	0.000
0.9319319319	0.967	-0.256	0.000
0.9329329329	0.971	-0.238	0.000
0.9339339339	0.976	-0.220	0.000
0.9349349349	0.979	-0.202	0.000
0.9359359359	0.983	-0.184	0.000
0.9369369369	0.986	-0.166	0.000
0.9379379379	0.989	-0.148	0.000
0.9389389389	0.991	-0.131	0.000
0.9399399399	0.994	-0.114	0.000
0.9409409409	0.995	-0.097	0.000
0.9419419419	0.997	-0.080	0.000
0.9429429429	0.998	-0.063	0.000
0.9439439439	0.999	-0.047	0.000
0.9449449449	1.000	-0.031	0.000
0.9459459459	1.000	-0.015	0.000
0.9469469469	1.000	0.001	0.000
0.9479479479	1.000	0.016	0.000
0.9489489489	1.000	0.032	0.000
0.9499499499	0.999	0.046	0.000
0.9509509510	0.998	0.061	0.000
0.9519519520	0.997	0.076	0.000
0.9529529530	0.996	0.090	0.000
0.9539539540	0.995	0.103	0.000
0.9549549550	0.993	0.117	0.000
0.9559559560	0.991	0.130	0.000
0.9569569570	0.990	0.143	0.000
0.9579579580	0.988	0.156	0.000
0.9589589590	0.986	0.168	0.000
0.9599599600	0.984	0.180	0.000
0.9609609610	0.981	0.192	0.000
0.9619619620	0.979	0.204	0.000
0.9629629630	0.977	0.215	0.000
0.9639639640	0.974	0.226	0.000
0.9649649650	0.972	0.236	0.000
0.9659659660	0.969	0.246	0.000
0.9669669670	0.967	0.256	0.000
0.9679679680	0.964	0.266	0.000
0.9689689690	0.961	0.275	0.000
0.9699699700	0.959	0.284	0.000
0.9709709710	0.956	0.293	0.000
0.9719719720	0.953	0.302	0.000
0.9729729730	0.951	0.310	0.000
0.9739739740	0.948	0.318	0.000
0.9749749750	0.946	0.325	0.000
0.9759759760	0.943	0.332	0.000
0.9769769770	0.941	0.339	0.000
0.9779779780	0.938	0.346	0.000
0.9789789790	0.936	0.352	0.000
0.9799799800	0.934	0.358	0.000
0.9809809810	0.931	0.364	0.000
0.9819819820	0.929	0.369	0.000
0.9829829830	0.927	0.374	0.000
0.9839839840	0.925	0.379	0.000
0.9849849850	0.923	0.384	0.000
0.9859859860	0.922	0.388	0.000
0.9869869870	0.920	0.392	0.000
0.9879879880	0.919	0.395	0.000
0.9889889890	0.917	0.399	0.000
0.9899899900	0.916	0.402	0.000
0.9909909910	0.915	0.404	0.000
0.9919919920	0.913	0.407	0.000
0.9929929930	0.912	0.409	0.000
0.9939939940	0.912	0.411	0.000
0.9949949950	0.911	0.413	0.000
0.9959959960	0.910	0.414	0.000
0.9969969970	0.910	0.415	0.000
0.9979979980	0.910	0.416	0.000
0.9989989990	0.909	0.416	0.000
1.0000000000	0.909	0.416	0.000
